addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_num,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,juris_desc,latitude,law_cat_cd,loc_of_occur_desc,longitude,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,vic_age_group,vic_race,vic_sex,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex
28,MANHATTAN,2018-02-28,19:00:00,380380155,2018-02-28T00:00:00.000,19:05:00,COMPLETED,N.Y. HOUSING POLICE,40.800380481,VIOLATION,INSIDE,-73.950789433,HARRASSMENT 2,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,25-44,BLACK,F,997875.0,230878.0,UNKNOWN,WHITE HISPANIC,F
48,BRONX,2018-02-28,22:05:00,129381382,2018-02-28T00:00:00.000,22:12:00,COMPLETED,N.Y. POLICE DEPT,40.842521172,MISDEMEANOR,INSIDE,-73.88077326199999,DANGEROUS DRUGS,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",PUBLIC BUILDING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1017239.0,246250.0,18-24,BLACK,M
71,BROOKLYN,2018-02-28,21:35:00,445047013,,,COMPLETED,N.Y. POLICE DEPT,40.662943465,MISDEMEANOR,INSIDE,-73.941429139,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO BKLYN SOUTH,639.0,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,65+,BLACK,M,1000500.0,180807.0,UNKNOWN,BLACK,M
47,BRONX,2018-02-28,19:15:00,457987869,2018-02-28T00:00:00.000,19:25:00,COMPLETED,N.Y. POLICE DEPT,40.888311205,MISDEMEANOR,,-73.856810251,DANGEROUS DRUGS,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1023842.0,262943.0,25-44,BLACK,M
30,MANHATTAN,2018-02-28,12:00:00,820910002,2018-05-31T00:00:00.000,13:00:00,COMPLETED,N.Y. POLICE DEPT,40.824941106,FELONY,INSIDE,-73.952819968,GRAND LARCENY,PATROL BORO MAN NORTH,412.0,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,2018-05-31T00:00:00.000,65+,BLACK,F,997308.0,239826.0,UNKNOWN,UNKNOWN,U
114,QUEENS,2018-02-28,18:10:00,129568729,2018-02-28T00:00:00.000,18:15:00,COMPLETED,N.Y. POLICE DEPT,40.767128547,VIOLATION,INSIDE,-73.897420782,HARRASSMENT 2,PATROL BORO QUEENS NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",HOTEL/MOTEL,2018-02-28T00:00:00.000,25-44,BLACK,F,1012665.0,218776.0,25-44,BLACK,F
18,MANHATTAN,2018-02-28,15:35:00,915725967,,,COMPLETED,N.Y. POLICE DEPT,40.765291116,VIOLATION,INSIDE,-73.99321106100001,HARRASSMENT 2,PATROL BORO MAN SOUTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",PUBLIC SCHOOL,2018-02-28T00:00:00.000,<18,BLACK,F,986131.0,218090.0,UNKNOWN,BLACK,F
44,BRONX,2018-02-28,21:00:00,803538664,,,COMPLETED,N.Y. POLICE DEPT,40.834209451999996,MISDEMEANOR,INSIDE,-73.925706819,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STORE UNCLASSIFIED,2018-02-28T00:00:00.000,25-44,BLACK,F,1004809.0,243208.0,25-44,BLACK,F
90,BROOKLYN,2018-02-28,23:30:00,198710907,2018-03-03T00:00:00.000,19:33:00,COMPLETED,N.Y. HOUSING POLICE,40.708187906999996,FELONY,FRONT OF,-73.959701599,GRAND LARCENY,PATROL BORO BKLYN NORTH,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",RESIDENCE - PUBLIC HOUSING,2018-03-03T00:00:00.000,25-44,WHITE,M,995423.0,197288.0,,,
115,QUEENS,2018-02-28,15:30:00,154165952,2018-02-28T00:00:00.000,15:35:00,COMPLETED,N.Y. POLICE DEPT,40.756298483,MISDEMEANOR,FRONT OF,-73.878397328,ASSAULT 3 & RELATED OFFENSES,PATROL BORO QUEENS NORTH,113.0,"MENACING,UNCLASSIFIED",COMMERCIAL BUILDING,2018-02-28T00:00:00.000,45-64,WHITE HISPANIC,M,1017940.0,214837.0,UNKNOWN,ASIAN/PAC.ISL,M
60,BROOKLYN,2018-02-28,00:05:00,622620745,2018-02-28T00:00:00.000,00:15:00,COMPLETED,N.Y. POLICE DEPT,40.574825477,MISDEMEANOR,INSIDE,-73.99092661,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN SOUTH,113.0,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,18-24,WHITE HISPANIC,F,986771.0,148698.0,,,
68,BROOKLYN,2018-02-28,21:53:00,880018826,,,COMPLETED,N.Y. POLICE DEPT,40.619834377,VIOLATION,INSIDE,-74.037614793,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-03-03T00:00:00.000,25-44,WHITE,M,973808.0,165098.0,25-44,WHITE,M
102,QUEENS,2018-02-28,18:10:00,748685796,2018-02-28T00:00:00.000,18:15:00,COMPLETED,N.Y. POLICE DEPT,40.685534068,MISDEMEANOR,INSIDE,-73.857750475,PETIT LARCENY,PATROL BORO QUEENS SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1023702.0,189064.0,UNKNOWN,UNKNOWN,M
23,MANHATTAN,2018-02-28,16:00:00,288543807,2018-03-25T00:00:00.000,12:30:00,COMPLETED,N.Y. POLICE DEPT,40.793668119,MISDEMEANOR,FRONT OF,-73.941689734,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO MAN NORTH,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",STREET,2018-03-25T00:00:00.000,UNKNOWN,UNKNOWN,E,1000396.0,228434.0,UNKNOWN,UNKNOWN,U
14,MANHATTAN,2018-02-28,10:30:00,536903291,2018-02-28T00:00:00.000,10:40:00,COMPLETED,N.Y. POLICE DEPT,40.759425516,MISDEMEANOR,INSIDE,-73.991912178,PETIT LARCENY,PATROL BORO MAN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",TELECOMM. STORE,2018-02-28T00:00:00.000,45-64,BLACK,M,986491.0,215953.0,25-44,BLACK,M
52,BRONX,2018-02-28,18:20:00,833317735,,,COMPLETED,N.Y. POLICE DEPT,40.868285582,MISDEMEANOR,FRONT OF,-73.89177990399999,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO BRONX,639.0,AGGRAVATED HARASSMENT 2,STREET,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,M,1014182.0,255633.0,18-24,BLACK,M
40,BRONX,2018-02-28,20:15:00,776558634,2018-02-28T00:00:00.000,20:22:00,COMPLETED,N.Y. HOUSING POLICE,40.808061135,MISDEMEANOR,FRONT OF,-73.922481314,DANGEROUS DRUGS,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1005710.0,233682.0,18-24,BLACK,M
106,QUEENS,2018-02-28,17:37:00,113499999,2018-02-28T00:00:00.000,18:38:00,COMPLETED,N.Y. POLICE DEPT,40.677591513,FELONY,INSIDE,-73.845617738,GRAND LARCENY,PATROL BORO QUEENS SOUTH,420.0,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE-HOUSE,2018-03-01T00:00:00.000,25-44,WHITE HISPANIC,M,1027072.0,186176.0,UNKNOWN,UNKNOWN,U
109,QUEENS,2018-02-28,19:50:00,322306517,2018-02-28T00:00:00.000,20:10:00,COMPLETED,N.Y. POLICE DEPT,40.757379416999996,MISDEMEANOR,INSIDE,-73.83401937100001,PETIT LARCENY,PATROL BORO QUEENS NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1030234.0,215251.0,45-64,WHITE,F
44,BRONX,2018-02-28,15:00:00,244905595,2018-02-28T00:00:00.000,17:30:00,COMPLETED,N.Y. POLICE DEPT,40.837323511,MISDEMEANOR,OPPOSITE OF,-73.919830757,SEX CRIMES,PATROL BORO BRONX,170.0,"SEXUAL MISCONDUCT,INTERCOURSE",PARK/PLAYGROUND,2018-03-03T00:00:00.000,<18,WHITE HISPANIC,F,1006434.0,244344.0,<18,WHITE HISPANIC,M
61,BROOKLYN,2018-02-28,13:00:00,880689390,2018-02-28T00:00:00.000,14:00:00,COMPLETED,N.Y. POLICE DEPT,40.583870653000005,MISDEMEANOR,REAR OF,-73.939784797,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN SOUTH,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE-HOUSE,2018-03-18T00:00:00.000,45-64,ASIAN/PAC.ISL,M,1000976.0,151999.0,,,
70,BROOKLYN,2018-02-28,20:30:00,312776916,2018-02-28T00:00:00.000,20:38:00,COMPLETED,N.Y. POLICE DEPT,40.637387693,VIOLATION,INSIDE,-73.949111695,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,<18,BLACK,F,998374.0,171495.0,25-44,BLACK,M
50,BRONX,2018-02-28,19:00:00,405734050,2018-03-04T00:00:00.000,07:30:00,COMPLETED,N.Y. POLICE DEPT,40.882627281,MISDEMEANOR,,-73.90840990699999,PETIT LARCENY,PATROL BORO BRONX,321.0,"LARCENY,PETIT FROM AUTO",STREET,2018-03-04T00:00:00.000,25-44,ASIAN/PAC.ISL,F,1009577.0,260853.0,UNKNOWN,UNKNOWN,U
47,BRONX,2018-02-28,20:40:00,722001306,2018-02-28T00:00:00.000,20:45:00,COMPLETED,N.Y. POLICE DEPT,40.878926716,MISDEMEANOR,INSIDE,-73.865617736,PETIT LARCENY,PATROL BORO BRONX,338.0,"LARCENY,PETIT FROM BUILDING,UN",CHAIN STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1021412.0,259520.0,25-44,BLACK,M
13,MANHATTAN,2018-02-28,09:00:00,277015224,2018-04-11T00:00:00.000,09:00:00,COMPLETED,N.Y. POLICE DEPT,40.746645975999996,FELONY,INSIDE,-73.991938992,GRAND LARCENY,PATROL BORO MAN SOUTH,424.0,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESTAURANT/DINER,2018-04-17T00:00:00.000,UNKNOWN,UNKNOWN,D,986484.0,211297.0,,,
30,MANHATTAN,2018-02-28,00:20:00,216469692,2018-02-28T00:00:00.000,00:27:00,COMPLETED,N.Y. POLICE DEPT,40.827824553,MISDEMEANOR,,-73.943900098,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN NORTH,101.0,ASSAULT 3,STREET,2018-02-28T00:00:00.000,25-44,BLACK,F,999776.0,240878.0,25-44,BLACK,F
90,BROOKLYN,2018-02-28,14:00:00,901300829,2018-02-28T00:00:00.000,14:15:00,COMPLETED,N.Y. POLICE DEPT,40.711333861,FELONY,,-73.947244497,GRAND LARCENY,PATROL BORO BKLYN NORTH,418.0,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",STREET,2018-02-28T00:00:00.000,25-44,BLACK HISPANIC,M,998876.0,198436.0,,,
90,BROOKLYN,2018-02-28,17:00:00,172131979,2018-02-28T00:00:00.000,17:05:00,COMPLETED,N.Y. POLICE DEPT,40.707031503,MISDEMEANOR,FRONT OF,-73.950468804,PETIT LARCENY,PATROL BORO BKLYN NORTH,321.0,"LARCENY,PETIT FROM AUTO",PARKING LOT/GARAGE (PUBLIC),2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,M,997983.0,196868.0,UNKNOWN,WHITE,M
42,BRONX,2018-02-28,23:30:00,455746940,2018-02-28T00:00:00.000,23:40:00,COMPLETED,N.Y. HOUSING POLICE,40.832227424,MISDEMEANOR,FRONT OF,-73.90637977,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,113.0,"MENACING,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,2018-03-01T00:00:00.000,UNKNOWN,UNKNOWN,F,1010158.0,242491.0,,,
44,BRONX,2018-02-28,20:15:00,221084406,,,COMPLETED,N.Y. POLICE DEPT,40.832582031,FELONY,,-73.91051689,POSSESSION OF STOLEN PROPERTY,PATROL BORO BRONX,494.0,"STOLEN PROPERTY 2,1,POSSESSION",STREET,2018-03-01T00:00:00.000,18-24,WHITE HISPANIC,M,1009013.0,242619.0,25-44,WHITE HISPANIC,F
72,BROOKLYN,2018-02-28,08:00:00,402225986,2018-03-01T00:00:00.000,08:00:00,COMPLETED,N.Y. POLICE DEPT,40.659257831,FELONY,,-73.9884318,GRAND LARCENY OF MOTOR VEHICLE,PATROL BORO BKLYN SOUTH,441.0,"LARCENY,GRAND OF AUTO",STREET,2018-03-03T00:00:00.000,45-64,WHITE,F,987460.0,179459.0,,,
52,BRONX,2018-02-28,07:29:00,475937773,2018-02-28T00:00:00.000,08:26:00,COMPLETED,N.Y. POLICE DEPT,40.870792818000005,MISDEMEANOR,REAR OF,-73.884649242,PETIT LARCENY,PATROL BORO BRONX,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,BLACK HISPANIC,M,1016153.0,256549.0,,,
23,MANHATTAN,2018-02-28,08:00:00,299330037,2018-02-28T00:00:00.000,15:00:00,COMPLETED,N.Y. POLICE DEPT,40.787468369,MISDEMEANOR,FRONT OF,-73.94872254100001,PETIT LARCENY,PATROL BORO MAN NORTH,357.0,"LARCENY,PETIT OF VEHICLE ACCES",STREET,2018-02-28T00:00:00.000,25-44,ASIAN/PAC.ISL,F,998450.0,226174.0,,,
13,MANHATTAN,2018-02-28,11:23:00,491636408,2018-02-28T00:00:00.000,12:40:00,COMPLETED,OTHER,40.744793357,MISDEMEANOR,INSIDE,-73.993292546,DANGEROUS DRUGS,PATROL BORO MAN SOUTH,511.0,"CONTROLLED SUBSTANCE, POSSESSI",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,986109.0,210622.0,,,
109,QUEENS,2018-02-28,03:40:00,174425896,2018-02-28T00:00:00.000,19:31:00,COMPLETED,N.Y. POLICE DEPT,40.767985685999996,FELONY,INSIDE,-73.84024209100001,GRAND LARCENY OF MOTOR VEHICLE,PATROL BORO QUEENS NORTH,441.0,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,M,1028503.0,219112.0,UNKNOWN,UNKNOWN,M
1,MANHATTAN,2018-02-28,15:30:00,548237256,2018-02-28T00:00:00.000,16:54:00,COMPLETED,N.Y. POLICE DEPT,40.726974374,FELONY,INSIDE,-74.007379628,GRAND LARCENY,PATROL BORO MAN SOUTH,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMMERCIAL BUILDING,2018-03-08T00:00:00.000,25-44,UNKNOWN,M,982205.0,204130.0,UNKNOWN,BLACK,M
49,BRONX,2018-02-28,11:30:00,993068983,2018-02-28T00:00:00.000,11:40:00,COMPLETED,N.Y. POLICE DEPT,40.866637008000005,MISDEMEANOR,INSIDE,-73.859579387,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,45-64,WHITE,M,1023089.0,255045.0,25-44,WHITE,M
28,MANHATTAN,2018-02-28,11:45:00,789313424,2018-02-28T00:00:00.000,18:00:00,COMPLETED,N.Y. POLICE DEPT,40.808021077,MISDEMEANOR,INSIDE,-73.949125735,PETIT LARCENY,PATROL BORO MAN NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,18-24,WHITE,F,998334.0,233662.0,,,
44,BRONX,2018-02-28,16:00:00,343861036,,,COMPLETED,N.Y. POLICE DEPT,40.82027432,MISDEMEANOR,,-73.929754452,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BRONX,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2018-02-28T00:00:00.000,25-44,UNKNOWN,M,1003693.0,238130.0,,,
7,MANHATTAN,2018-02-28,14:35:00,694086481,2018-02-28T00:00:00.000,14:40:00,COMPLETED,N.Y. POLICE DEPT,40.713645332,FELONY,,-73.987062452,GRAND LARCENY,PATROL BORO MAN SOUTH,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",STREET,2018-02-28T00:00:00.000,45-64,BLACK,F,987837.0,199274.0,UNKNOWN,WHITE HISPANIC,M
75,BROOKLYN,2018-02-28,01:15:00,646108463,2018-02-28T00:00:00.000,01:19:00,COMPLETED,N.Y. POLICE DEPT,40.667757463,VIOLATION,FRONT OF,-73.86807624,HARRASSMENT 2,PATROL BORO BKLYN NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,BLACK HISPANIC,F,1020848.0,182583.0,25-44,WHITE HISPANIC,M
68,BROOKLYN,2018-02-28,14:00:00,592443281,2018-06-05T00:00:00.000,10:00:00,COMPLETED,N.Y. POLICE DEPT,40.62027894,MISDEMEANOR,INSIDE,-74.03789961300001,PETIT LARCENY,PATROL BORO BKLYN SOUTH,313.0,"LARCENY,PETIT BY FALSE PROMISE",RESIDENCE - APT. HOUSE,2018-06-25T00:00:00.000,45-64,WHITE,F,973729.0,165260.0,,,
113,QUEENS,2018-02-28,18:00:00,685616659,2018-02-28T00:00:00.000,18:15:00,COMPLETED,N.Y. POLICE DEPT,40.703499897,VIOLATION,INSIDE,-73.76749538600001,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2018-02-28T00:00:00.000,25-44,WHITE,F,1048716.0,195663.0,45-64,WHITE,M
79,BROOKLYN,2018-02-28,06:05:00,283109617,2018-02-28T00:00:00.000,06:05:00,COMPLETED,N.Y. POLICE DEPT,40.692529375999996,FELONY,INSIDE,-73.941388727,DANGEROUS WEAPONS,PATROL BORO BKLYN NORTH,792.0,WEAPONS POSSESSION 1 & 2,RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1000504.0,191586.0,,,
110,QUEENS,2018-02-28,20:00:00,267422394,2018-03-01T00:00:00.000,10:00:00,COMPLETED,N.Y. POLICE DEPT,40.741368318,MISDEMEANOR,FRONT OF,-73.864776489,PETIT LARCENY,PATROL BORO QUEENS NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2018-03-01T00:00:00.000,18-24,ASIAN/PAC.ISL,F,1021722.0,209403.0,,,
79,BROOKLYN,2018-02-28,13:45:00,577091925,2018-02-28T00:00:00.000,13:55:00,COMPLETED,N.Y. POLICE DEPT,40.687307806,MISDEMEANOR,INSIDE,-73.95095581,POSSESSION OF STOLEN PROPERTY,PATROL BORO BKLYN NORTH,490.0,"STOLEN PROPERTY 3,POSSESSION",COMMERCIAL BUILDING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,997852.0,189682.0,25-44,UNKNOWN,M
17,MANHATTAN,2018-02-28,21:49:00,403636150,,02:28:00,COMPLETED,N.Y. POLICE DEPT,40.754264999,MISDEMEANOR,INSIDE,-73.971909562,PETIT LARCENY,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,992033.0,214074.0,45-64,BLACK,M
17,MANHATTAN,2018-02-28,18:30:00,451691730,2018-02-28T00:00:00.000,18:35:00,COMPLETED,N.Y. POLICE DEPT,40.761246275,MISDEMEANOR,INSIDE,-73.966813233,PETIT LARCENY,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2018-03-04T00:00:00.000,UNKNOWN,UNKNOWN,D,993444.0,216618.0,25-44,BLACK,M
47,BRONX,2018-02-28,20:05:00,590949817,2018-02-28T00:00:00.000,21:10:00,COMPLETED,N.Y. POLICE DEPT,40.890057793000004,VIOLATION,INSIDE,-73.846871225,HARRASSMENT 2,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,2018-03-01T00:00:00.000,18-24,BLACK,M,1026589.0,263584.0,25-44,WHITE HISPANIC,M
40,BRONX,2018-02-28,01:49:00,830350957,2018-02-28T00:00:00.000,02:09:00,COMPLETED,N.Y. POLICE DEPT,40.811115271,VIOLATION,INSIDE,-73.92551946100001,HARRASSMENT 2,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,45-64,WHITE HISPANIC,F,1004868.0,234794.0,18-24,WHITE HISPANIC,F
84,BROOKLYN,2018-02-28,12:00:00,738804147,,,COMPLETED,N.Y. POLICE DEPT,40.692988944,FELONY,INSIDE,-73.99867441100001,GRAND LARCENY,PATROL BORO BKLYN NORTH,403.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",MAILBOX OUTSIDE,2018-03-07T00:00:00.000,UNKNOWN,UNKNOWN,D,984618.0,191748.0,UNKNOWN,UNKNOWN,U
50,BRONX,2018-02-28,21:30:00,276962599,2018-02-28T00:00:00.000,21:30:00,COMPLETED,N.Y. POLICE DEPT,40.875285765,FELONY,INSIDE,-73.912639847,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,45-64,BLACK,F,1008410.0,258177.0,45-64,WHITE HISPANIC,M
90,BROOKLYN,2018-02-28,23:30:00,549437082,2018-03-01T00:00:00.000,09:40:00,COMPLETED,N.Y. HOUSING POLICE,40.705741719,MISDEMEANOR,REAR OF,-73.93951602,PETIT LARCENY,PATROL BORO BKLYN NORTH,321.0,"LARCENY,PETIT FROM AUTO",RESIDENCE - PUBLIC HOUSING,2018-03-01T00:00:00.000,25-44,WHITE HISPANIC,M,1001020.0,196400.0,UNKNOWN,UNKNOWN,U
114,QUEENS,2018-02-28,22:45:00,699344757,2018-02-28T00:00:00.000,22:50:00,COMPLETED,N.Y. POLICE DEPT,40.76670484,VIOLATION,FRONT OF,-73.920442831,HARRASSMENT 2,PATROL BORO QUEENS NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2018-02-28T00:00:00.000,45-64,BLACK,F,1006288.0,218615.0,45-64,UNKNOWN,M
6,MANHATTAN,2018-02-28,10:06:00,525510753,2018-03-01T00:00:00.000,09:09:00,COMPLETED,N.Y. POLICE DEPT,40.73572213,FELONY,INSIDE,-73.998042095,GRAND LARCENY,PATROL BORO MAN SOUTH,437.0,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",BANK,2018-04-05T00:00:00.000,UNKNOWN,UNKNOWN,D,984793.0,207317.0,25-44,ASIAN/PAC.ISL,M
49,BRONX,2018-02-28,03:05:00,547710976,2018-02-28T00:00:00.000,03:15:00,COMPLETED,N.Y. POLICE DEPT,40.844343656,MISDEMEANOR,INSIDE,-73.839957515,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO BRONX,661.0,"LEWDNESS,PUBLIC",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1028531.0,246932.0,,,
43,BRONX,2018-02-28,11:00:00,486428976,,,COMPLETED,N.Y. HOUSING POLICE,40.835326701,MISDEMEANOR,FRONT OF,-73.87504022600001,PETIT LARCENY,PATROL BORO BRONX,349.0,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,F,1018829.0,243631.0,,,
14,MANHATTAN,2018-02-28,18:30:00,399513806,2018-02-28T00:00:00.000,18:45:00,COMPLETED,N.Y. POLICE DEPT,40.75288388,MISDEMEANOR,INSIDE,-73.98343468899999,PETIT LARCENY,PATROL BORO MAN SOUTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",PARK/PLAYGROUND,2018-02-28T00:00:00.000,25-44,WHITE,M,988840.0,213570.0,,,
28,MANHATTAN,2018-02-28,17:00:00,644449428,2018-02-28T00:00:00.000,18:00:00,COMPLETED,N.Y. POLICE DEPT,40.806675356,MISDEMEANOR,INSIDE,-73.95372874899999,PETIT LARCENY,PATROL BORO MAN NORTH,349.0,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE - APT. HOUSE,2018-03-09T00:00:00.000,25-44,BLACK,F,997060.0,233171.0,UNKNOWN,UNKNOWN,U
121,STATEN ISLAND,2018-02-28,16:00:00,282436017,2018-02-28T00:00:00.000,16:30:00,COMPLETED,N.Y. POLICE DEPT,40.623226819,FELONY,INSIDE,-74.149226973,FELONY ASSAULT,PATROL BORO STATEN ISLAND,109.0,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,25-44,BLACK,M,942825.0,166367.0,25-44,BLACK,M
44,BRONX,2018-02-28,11:00:00,198686246,2018-03-13T00:00:00.000,20:30:00,COMPLETED,N.Y. POLICE DEPT,40.839525225,MISDEMEANOR,INSIDE,-73.920489469,PETIT LARCENY,PATROL BORO BRONX,338.0,"LARCENY,PETIT FROM BUILDING,UN",STORAGE FACILITY,2018-03-30T00:00:00.000,45-64,BLACK,M,1006251.0,245146.0,,,
23,MANHATTAN,2018-02-28,18:00:00,666117265,2018-03-01T00:00:00.000,07:00:00,COMPLETED,N.Y. POLICE DEPT,40.793955312,FELONY,INSIDE,-73.951357583,GRAND LARCENY,PATROL BORO MAN NORTH,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",HOSPITAL,2018-03-02T00:00:00.000,65+,WHITE,M,997719.0,228537.0,UNKNOWN,UNKNOWN,U
70,BROOKLYN,2018-02-28,22:45:00,892450271,2018-02-28T00:00:00.000,22:55:00,COMPLETED,N.Y. POLICE DEPT,40.644151663,MISDEMEANOR,,-73.957920538,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO BKLYN SOUTH,639.0,AGGRAVATED HARASSMENT 2,STREET,2018-03-03T00:00:00.000,25-44,BLACK,M,995928.0,173958.0,25-44,BLACK,M
94,BROOKLYN,2018-02-28,23:30:00,245266359,2018-03-01T00:00:00.000,06:30:00,COMPLETED,N.Y. POLICE DEPT,40.721157295,MISDEMEANOR,FRONT OF,-73.96083015100001,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN NORTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2018-03-01T00:00:00.000,UNKNOWN,UNKNOWN,D,995108.0,202013.0,,,
